,,,"This value must contain only letters, numbers and underscores","Este valor debe contener solo letras, números y guiones bajos","Cette valeur ne doit contenir que des lettres, chiffres et tirets.","Este valor deve conter apenas letras, números e sublinhados",العبارة أو الرمز المختار خاص يكونوا فيه غير الأحرف والأرقام والشرطات السفلية فقط,"Ingizo hili lazima liwe na herufi, nambari na alama za chini tu","Apa pakuyenera kulembedwa zilembo za afabeti, manambala ndi timizere tolekanitsa zilembo basi (underscores)","Aha hantu hagomba kwandikwa inyunguti, imibare n’utumenyetso tugufi gusa","Lokhu kumele kube lamagama, lezinombolo lama layini asepansi afana ngamadeshi","Chinyorwa ichi chinofanira kuva nemavara, manhamba pamwe nemadheshi apasi","Aha hategerezwa kwuzurishwa indome gusa, ibiharuro no gushimangira","Litera, isa ary tsipika ihany no azo atao eto","यहाँ केवल अक्षरहरू, संख्याहरू र अन्डरस्कोरहरू समावेश गर्नुपर्दछ",ضروری ہے کہ یہ قدر صرف حروف، اعداد اور انڈراسکورز پر مشتمل ہو,"Kaypi letrakunalla, numerollatapash killkay.","Здесь должны быть только буквы, цифры и знаки подчеркивания","Leli nani kumele libe kuphela nezinhlamvu, nezinombolo nama-andasikozi",እዚ መዐቀኒ እዚ ፊደላት፣ ቁጽርታት ከምኡውን ዘጉልህ ጥራሕ ክኸውን ኣለዎ,"Ин фосила бояд танҳо ҳарфҳо, рақамҳо ва зерхатҳоро дар бар гирад",ئەم بەهایە پێویستە تەنیا پیت، ژمارە، و بنهێڵەکانی تێدابێت,តម្លៃនេះត្រូវតែមានត្រឹមតែតួអក្សរ លេខ និងបន្ទាត់ពីក្រោមប៉ុណ្ណោះ,"Ushbu ibora faqatgina harflar, sonlar va tagchiziqdan iborat bo‘lishi kerak","Bul ma’nis tek g’ana haripler, sanlar ha’m to’mengi sızıqtan iba’ra’t bolıwı sha’rt","Nilai ini hanya mengandung huruf, angka dan tanda hubung bawah",,,,,,,"Це значення має містити лише літери, цифри та символи підкреслення"
,,,This value must contain only numbers.,Este valor debe contener solo números.,Cette valeur ne doit contenir que des chiffres.,Este valor deve conter apenas números.,العبارة أو الرمز المختار خاص يكونوا فيه غير الأرقام,Ingizo hili lazima liwe na nambari tu.,Apa pakuyenera kulembedwa manambala okhaokha.,Aha hantu hagomba kwandikwa imibare gusa.,Kumele kube lezinombolo kuphela.,Chinyorwa ichi chinofanira kuva nema nhamba chete.,Aha hategerezwa kwuzurishwa ibiharuro gusa.,Isa ihany no azo atao eto.,यहाँ केवल संख्याहरू मात्र समावेश गर्नुपर्दछ,ضروری ہے کہ یہ قدر صرف اعداد پر مشتمل ہو,Kaypi numerollata killkay.,Здесь должны быть только цифры,Leli nani kumele libe nezinombolo kuphela.,እዚ መዐቀኒ እዚ ቁጽርታት ጥራሕ ዝሓዘ ክኸውን ኣለዎ።,Ин фосила бояд танҳо рақамҳоро дар бар гирад,ئەم بەهایە پێویستە تەنیا ژمارەی تێدا بێت.,តម្លៃនេះត្រូវតែមានត្រឹមតែលេខប៉ុណ្ណោះ,Ushbu ibora faqatgina sonlardan iborat bo‘lishi kerak.,Bul ma’nis tek g’ana sanlardan iba’ra’t bolıwı sha’rt.,Nilai ini hanya mengandung angka saja.,,,,,,,Це значення має містити лише цифри.
,,,Username already exists,El nombre de usuario ya existe,Ce nom d'utilisateur existe déjà.,O nome de utilizador já existe,هاذ اسم المستخدم مستعمل من قبل,Jina la mtumiaji tayari lipo,Dzina la akaunti limeneli lilipo kale,Iri zina ryo gukoresha ryarafashwe,Ibizo lokusebenzisa leli livele likhona,Zita iri ririkutoshanda nechekare,Izina ukoresheje risanzwe ribaho,Efa misy mampiasa io soloanarana io,प्रयोगकर्ता नाम पहिले नै अवस्थित छ,صارف نام پہلے سے موجود ہے,Kanpa usuariotaka ña tiyanmi,Имя пользователя уже занято,Igama lomsebenzi selivele likhona,ስም ተጠቃሚ ድሮ ኣሎ እዩ,Номи корбарӣ алакай мавҷуд аст,ناوی بەکارهێنەرەکە پێشتر بەکارهاتووە,ឈ្មោះអ្នកប្រើប្រាស់មានរួចហើយ,Bu foydalanuvchi nomi tizimda mavjud,Bul paydalıwshı atı qollanılg’an,Nama pengguna sudah ada,,,,,,,Користувач із таким ім’ям уже існує
,,,"Sorry, but that is an invalid username. Please don't use your name in your username.","Lo sentimos, pero este nombre de usuario no es válido. No utilices tu nombre como nombre de usuario","Désolé, ce nom d'utilisateur n'est pas valide. Veuillez ne pas utiliser votre nom dans votre nom d'utilisateur.","Desculpe, mas esse é um nome de utilizador inválido. Por favor, não use o seu nome no seu nome de utilizador.",عفوا، و لكن اسم المستخدم لي استعملتي غير فعال. من فضلك ما تستعملش الإسم الخاص ديالك في اسم المستخدم.,"Samahani, lakini hilo ni jina la mtumiaji batili. Tafadhali usitumie jina lako katika jina lako la mtumiaji.","Pepani, dzina limeneli palibe. Chonde musagwiritse ntchito dzina lanu lenileni pa dzina la akaunti yanu.","Mwihangane, iri zina ryo gukoresha muhisemo ntiryemewe. Nyamuneka, ntugakoreshe izina ryawe bwite nk’izina ryo gukoresha.","Siyaxolisa, kodwa ibizo lokusebenzisa lelo alivumelekile. Sicela ungafaki ibizo lakho kubizo lokusebenzisa.","Tine urombo, asi zita iri harisiriro. Tapota, usashandisa zita rako chairo pazita rokushandisa.","Muradutunga, iryo zina mukoresheje siryo. Musabwe kudakoresha izina ryanyu mukibanza cizina mwinjirirako.","Azafady, tsy mety io soloanarana io. Tsy azo atao ny mampiasa ny anarana ao amin’ny soloanarana.","माफ गर्नुहोस्, तर त्यो अवैध प्रयोगकर्ता नाम हो। कृपया तपाईंको प्रयोगकर्ता नाममा तपाईंको नाम प्रयोग नगर्नुहोस्।",معذرت، لیکن یہ صارف نام ٹھیک نہیں۔ براہ کرم اپنے نام کو بطور صارف نام استعمال نہ کریں۔,Kanpa usuariotaka mana valinchu. Kanpa usuarioca rurankapakka kanpa shutita ama churaichu.,"Извините, но выбрать такое имя пользователя нельзя. Пожалуйста, не используйте в имени пользователя ваше имя.","Siyaxolisa, koda leli gama lomsebenzi alisebenzi. Cela ungasebenzisi igama lakho egameni lakho lomsebenzi.",ኣይትሓዘለይ፣ እዚ ግን ዘይግቡእ ስም ኣጠቓቕማ እዩ። በጃኻ ስምካ ኣብ ስም ተጠቃሚኻ ኣይትጠቐም።,"Бубахшед, номи корбарӣ беэътибор аст. Лутфан дар номи корбарӣ аз исми худ истифода накунед.",ببورە، بەڵام ئەو ناوی بەکارهێنەرە نەگونجاوە. تکایە ناوی خۆت بەکار مەهێنە لە ناوی بەکارهێنەرەکەتدا.,សុំទោស ប៉ុន្តែនេះជាឈ្មោះអ្នកប្រើប្រាស់ដែលមិនត្រឹមត្រូវនោះទេ។ សូមកុំប្រើប្រាស់ឈ្មោះរបស់អ្នកជាឈ្មោះអ្នកប្រើប្រាស់របស់អ្នក។,"Kechirasiz, bu noto‘g‘ri foydalanuvchi nomi. Iltimos foydalanuvchi nomida ismingizni ishlatmang.","Keshiresiz, lekin bul paydalanıwshı atı jaramsız. Iltimas, o’zin’izdin’ atının’ızdı paydalanıwshı atı sıpatında paydalanban’.","Maaf, tapi nama pengguna ini tidak valid. Mohon tidak menggunakan nama Anda pada nama pengguna.",,,,,,,"На жаль, це неприпустиме ім’я користувача. Не вказуйте своє ім’я в імені користувача."
,,,Old Password,Contraseña Anterior,Ancien mot de passe,Palavra-passe Antiga,كلمة مرور قديمة,Nenosiri ya zamani,Mawu Achinsinsi (Password) Akale,Ijambo ry’ibanga Usanganwe,Iphasiwedi yakudala,Phasiwedhi Yakare,Ijambo kabanga ryakera,Teny miafina teo aloha,पुरानो पासवर्ड,پرانا پاسورڈ,Ñawpa Clave,Старый пароль,IPhasiwedi endala,ናይ ቀደም መሕለፊ ቃል,Пароли кӯҳна,وشەی تێپەڕی کۆن,ពាក្យសម្ងាត់ចាស់,Eski parol,Eski Parol,Kata sandi lama,,,,,,,Старий пароль
,,,New Password,Nueva Contraseña,Nouveau mot de passe,Nova Palavra-passe,كلمة مرور جديدة,Nenosiri mpya,Mawu Achinsinsi (Password) Atsopano,Ijambo ry’ibanga Rishya,Iphasiwedi entsha,Phasiwedhi Itsva,Ijambo kabanga rishasha,Teny miafina vaovao,नयाँ पासवर्ड,نیا پاسورڈ,Mushuk Clave,Новый пароль,IPhasiwedi entsha,ሓድሽ መሕለፊ ቃል,Пароли нав,وشەی تێپەڕی نوێ,ពាក្យសម្ងាត់ថ្មី,Yangi parol,Jan’a Parol,Kata sandi baru,,,,,,,Новий пароль
,,,Confirm Password,Confirmar Contraseña,Confirmer le mot de passe,Confirme Palavra-passe,أكد كلمة المرور,Thibitisha Nenosiri,Tsimikizani Mawu anu Achinsinsi (Password),Emeza Ijambo ry’ibanga,Qinisekisa i phasiwedi,Dzokorora Pasiwedhi,Emeza ijambo kabanga,Avereno ny teny miafina,पासवर्ड सुनिश्चित गर्नुहोस्,پاسورڈ کی تصدیق کریں,Mushuk Claveta kutin churay,Подтвердить пароль,Qinisekisa iPhasiwedi,መሕለፊ ቃል ኣረጋግጽ,Паролрр тасдиқ кунед,دووپاتکردنەوەی وشەی تێپەڕ,បញ្ជាក់ពាក្យសម្ងាត់,Parolni tasdiqlang,Paroldi tastıyıqlan’,Konfirmasi kata sandi,,,,,,,Підтвердити пароль
,,,New passwords do not match.,Las nuevas contraseñas no coinciden.,Les nouveaux mots de passe ne correspondent pas.,As novas palavras-passe não coincidem.,كلمات المرور الجديدة غير مطابقة,Nenosiri mpya hazilingani.,Mawu anu achinsinsi (password) atsopano akusiyana.,Uko wanditse ijambo ry’ibanga rishya ntibihuye.,Ama phasiwedi amatsha kaqondani,Mapasiwedhi aya haana kufanana.,Amajambo kabanga ntasa.,Tsy mifanaraka ny teny miafina vaovao,नयाँ पासवर्ड मेल खाँदैन।,نئے پاسورڈز ایک جیسے نہیں۔,Mushuk Clave pandami kan.,Пароли не совпадают.,Amaphasiwedi amasha awafani.,ሓዱሽ መሕለፊ ቃል ኣይሰማማዕን እዩ።,Пароли нав мутобиқат намекунад,وشە تێپەڕە نوێکان یەکناگرێتەوە,ពាក្យសម្ងាត់ថ្មីមិនត្រូវគ្នានោះទេ។,Yangi parol mos kelmadi.,Taza parol tuwri kelmedi.,Kata sandi baru tidak sesuai.,,,,,,,Нові паролі не збігаються.
,,,Confirm PIN,Confirmar PIN,Confirmer le PIN,Confirmar PIN,أكد الكود الرقمي,Thibitisha PINI,Tsimikizani nambala yanu yachinsinsi (PIN),Emeza Umubare w’ibanga,Qinisekisa iPIN,Dzokorora PIN,Emeza igiharuro kabanga,Avereno ny PIN,पिन सुनिश्चित गर्नुहोस्,پن کی تصدیق کریں,PIN kutin churay,Подтвердить ПИН,Qinisekisa iPhini,ፒን ኣረጋግጽ,Пинкодро тасдиқ кунед,ژمارەی ناسینەوەی کەسی دووپات بکەرەوە,បញ្ជាក់ PIN,Pin-kodni tasdiqlang,PINdi tastıyıqlan’,Konfirmasi PIN,,,,,,,Підтвердити PIN-код
,,,Thank you for joining!,¡Gracias por unirte!,Merci de nous rejoindre !,Obrigado por participar!,شكرا على انضمامك!,Asante kwa kujiunga!,Zikomo polowa!,Murakoze kwiyandikisha!,Siyabonga ngokusijoyina!,Tinotenda kuti wapinda!,Murakoze kwinjiramwo!,Misaotra anao mandray anjara !,भाग लिनुभएकोमा धन्यवाद!,شرکت کرنے کے لئے آپ کا شکریہ!,Pagui ñukanchik paginaman yaikushkamanta.,"Спасибо, что присоединились к нам!",Siyabonga ukujoyina!,ስለ ዝተተሓወስካ  የመስግነካ!,Ташаккур барои пайваст шудан!,زۆر سوپاس بۆ بەشداریکردن!,អរគុណសម្រាប់ការចូលរួម!,Qo‘shilganingiz uchun rahmat!,Qosılg’anın’ız ushın raxmet!,Terima kasih telah bergabung!,,,,,,,"Дякуємо, що приєдналися!"
,,,Welcome Back!,¡Bienvenido de vuelta!,Bon retour !,Bem-vindo de volta!,مرحبا بك مرة أخرى!,Karibu tena!,Takulandirani pamene mwabweranso!,Twishimiye ko Mugarutse!,Siyakuyamukela!,Tigashire zvakare!,Murakagaruka!,Tongasoa indray !,पुनःस्वागत छ!,خوش آمدید!,"Kutin yaikushkamanta, alli shamushka.",С возвращением!,Siyakwamukela!,እንኳዕ ብደሓን ተመለስካ!,Дубора Хушомадед!,بەخێربێیتەوە!,សូមស្វាគមន៍ការត្រលប់មកវិញ!,Qaytib kelganingizdan xursandmiz!,Qayta keliwin’iz benen!,Selamat datang kembali!,,,,,,,З поверненням!
,TRUE,?,Reset PIN,Restablecer PIN,Réinitialiser le PIN,Reinicializar PIN,تغيير الكود الرقمي,Weka upya PINI,Chotsani nambala yachinsinsi (PIN),Kugarura Umubare w’ibanga,Setha kutsha iPIN,Isa PIN itsva,Gusubiramwo igiharuro kabanga,Manova PIN,पिन रिसेट गर्नुहोस्,پن دوبارہ سیٹ کریں,PIN kutin ruray,Сбросить ПИН,Setha kabusha iPhini,ፒን እንደገና ኣዐርዩ,Пинкодро иваз кунед,گەڕانەوەی ژمارەی ناسینەوەی کەسی,កំណត់ PIN ជាថ្មី,Pin-kodni tiklash,PINdi qa’lpine keltiriw,Reset PIN,පෞද්ගලික හැඳුනුම් අංකය අළුතින් ඇතුළත් කරන්න,தனிநபர் அடையாள எண்ணை மீளமைக்கவும்,পিন পুনরায় সেট করুন,تنظیم دوباره پین,پن بیا تنظیم کړئ,पिन रीसेट करें,Скинути PIN-код
,,,PIN changed,PIN modificado,PIN changé,PIN alterado,تم تغيير الكود الرقمي,PINI imebadilishwa,Nambala yachinsinsi (PIN) yasinthidwa,Umubare w’ibanga wahindutse,iPIN itshintshiwe,PIN yashandurwa,Guhindura igiharuro kabanga,Voaova ny PIN,पिन परिवर्तन भयो,پن تبدیل کر دی گئی,PIN cambiay,ПИН изменен,Shintsha iPhini,ፒን ተቐይሩ,Пинкод тағйир дода шуд,ژمارەی ناسینەوەی کەسی گۆڕدرا,PIN បានផ្លាស់ប្តូរ,Pin-kod o‘zgartirildi,PIN o’zgertildi,PIN telah diubah,,,,,,,PIN-код змінено
,TRUE,Seen after successfully changing PIN/password.,Your PIN has been changed successfully.,Tu PIN se ha modificado correctamente.,Votre PIN a été changé avec succès.,O seu PIN foi alterado com sucesso.,تم تغيير الكود الرقمي ديالك بنجاح.,PINI yako imebadilishwa kwa mafanikio.,Nambala yanu yachinsinsi (PIN) yatheka kusintha.,Guhindura Umubare w’ibanga byagenze neza.,Usuphumelele ukutshintsha iPIN yakho.,PIN yako yashandurwa zvakanaka.,Igiharuro kabanga canyu cahinduwe neza.,Voaova soa aman-tsara ny PIN.,तपाईंको पिन सफलतापूर्वक परिवर्तन गरिएको छ।,آپ کی پن کامیابی سے تبدیل ہو چکی ہے۔,Kanpa PIN cambiashka kashka.,Ваш ПИН успешно изменен,IPhini yakho isishintshiwe ngempumelelo.,ፒንካ ብዕዉት መንገዲ ተቐይሩ እዩ።,Пинкоди шумо бо муваффақият тағйир дода шуд .,ژمارەی ناسینەوەی کەسیت بەشێوەیەکی سەرکەوتوو گۆڕدرا.,PIN របស់អ្នកបានផ្លាស់ប្តូរដោយជោគជ័យ។,Pin-kodingiz muvaffaqiyatli o‘zgartirildi.,Sizdin’ PIN tabıslı turde o’zgertildi.,PIN Anda berhasil diubah.,ඔබගේ පෞද්ගලික හැඳුනුම් අංකය සාර්ථකව වෙනස් කර ඇත,உங்கள் தனிநபர் அடையாள எண் வெற்றிகரமாக மாற்றப்பட்டுள்ளது.,আপনার পিন নম্বর সফলভাবে পরিবর্তিত হয়েছে,پین شما با موفقیت تغییر کرده است,په بریالیتوب سره بدل شوی PINستاسو,आपका पिन सफलतापूर्वक बदल दिया गया है,Ваш PIN-код успішно змінено.
